N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2021;entrées 2020;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
235561;LE CINEMA;PROVENCE-ALPES-COTE D'AZUR;11 RUE DE LA REPUBLIQUE;83073;Le Luc;11119.0;83;83307;Le Luc;15460.0;06-autres communes et unités urbaines;1.0;100.0;32.0;393.0;4609.0;2674.0;72.36350037397158;De 2 à 5 000 entrées;POLYMAGES;MC4 (Gardebosc);OUI;E;;FIXE;NON;C;115.0;101.0;1.0;53.25428859737639;28.809283551967706;17.30575176589304;0.6306760847628659;40.0;23.082744702320888;43.395569;6.311016;43.395569, 6.311016
243839;SALLE LEONARD DE VINCI;PROVENCE-ALPES-COTE D'AZUR;ESTEREL GALLERY;06079;Mandelieu-la-Napoule;22121.0;06;06701;Nice;955949.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;259.0;24.0;79.0;1973.0;2663.0;-25.910627112279382;Moins de 2000 entrées;AIX FILMS;;NON;NON;;FIXE;NON;B;50.0;47.0;0.0;58.86349598517604;31.315626930203827;9.820877084620136;0.0;13.0;21.062384187770228;43.535959;6.929182;43.535959, 6.929182
249441;PRADO;PROVENCE-ALPES-COTE D'AZUR;36 AVENUE DU PRADO;13055;Marseille;874619.0;13;00759;Marseille - Aix-en-Provence;1619129.0;04-Unités urbaines de 100 000 hbts ou plus;11.0;1433.0;32.0;11362.0;159859.0;88909.0;79.80069509273527;De 150 à 200 000 entrées;SOCIETE PRADEX;UGC Méditerranée;NON;NON;;FIXE;OUI;C;160.0;137.0;129.0;41.42760159053438;42.838392655093266;13.114149936960528;2.6198558174118256;30.0;12.369960883199173;43.28385;5.384511;43.28385, 5.384511
256211;TRIANON;OCCITANIE;BD LUCIEN ARNAULT;48095;Mende;13049.0;48;48301;Mende;13049.0;06-autres communes et unités urbaines;3.0;402.0;30.0;1488.0;23655.0;18185.0;30.07973604619192;De 20 à 30 000 entrées;SOCIETE ANONYME IMMOBILIERE D ECONOMIE MIXTE MENDE FONTANILLES;;OUI;E;RDJP;FIXE;NON;I;126.0;106.0;29.0;43.195902688860436;41.6696542893726;12.640204865556978;2.4942381562099873;42.0;13.060179257362355;44.519155;3.499538;44.519155, 3.499538
257302;EDEN;PROVENCE-ALPES-COTE D'AZUR;11 RUE DE LA REPUBLIQUE;06083;Menton;30717.0;06;06501;Menton - Monaco (partie française);71481.0;05-Unités urbaines de 20 000 à 100 000 hbts;3.0;377.0;32.0;2833.0;33307.0;22686.0;46.81742043551089;De 30 à 40 000 entrées;LES CINEMAS DE ST RAPHAEL;;NON;NON;;FIXE;NON;C;154.0;134.0;68.0;41.97686513064583;43.90582154001324;13.575188325401077;0.542125003939862;56.0;15.87921959214549;43.775396;7.50197;43.775396, 7.50197
272358;CINEMA JEAN GABIN;PROVENCE-ALPES-COTE D'AZUR;RUE DES ECOLES;05085;Montgenèvre;470.0;05;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;188.0;17.0;156.0;2415.0;2048.0;17.919921875;De 2 à 5 000 entrées;OFFICE DU TOURISME DE MONTGENEVRE;MC4 (Gardebosc);NON;NON;;FIXE;NON;R;74.0;68.0;18.0;50.85324232081911;37.932715748415404;11.21404193076548;0.0;9.0;4.875670404680644;44.932175;6.724754;44.932175, 6.724754
275205;UTOPIA DIAGONAL CAMPUS;OCCITANIE;5 AV DU DOCTEUR PEZET;34172;Montpellier;293410.0;34;34701;Montpellier;455313.0;04-Unités urbaines de 100 000 hbts ou plus;3.0;265.0;32.0;2919.0;35982.0;36654.0;-1.8333606154853492;De 30 à 40 000 entrées;UTOPIA SAINTE BERNADETTE;;OUI;A;RDJPPR;FIXE;NON;C;201.0;118.0;22.0;63.9341501410467;12.336322681150268;14.125721022272748;9.603806155530293;110.0;94.37497368531851;43.628684;3.868881;43.628684, 3.868881
275311;GAUMONT MULTIPLEXE;OCCITANIE;235 RUE GEORGES MELIES;34172;Montpellier;293410.0;34;34701;Montpellier;455313.0;04-Unités urbaines de 100 000 hbts ou plus;17.0;3919.0;32.0;17302.0;570231.0;360348.0;58.24453028738886;De 450 à 700 000 entrées;GAUMONT;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;202.0;173.0;169.0;29.768290510473445;54.786329553981275;14.151427198738975;1.2939527368063066;57.0;12.655041305360971;43.603985;3.91557;43.603985, 3.91557
275334;CINEMA NESTOR BURMA;OCCITANIE;2 RUE MARCELIN ALBERT;34172;Montpellier;293410.0;34;34701;Montpellier;455313.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;107.0;32.0;979.0;11265.0;10153.0;10.952427853836305;De 10 à 20 000 entrées;VILLE DE MONTPELLIER;;OUI;A;RDJPPR;FIXE;NON;C;177.0;124.0;4.0;63.581155686418846;10.783952889216048;18.844313581155685;6.790577843209422;97.0;76.20537357379462;43.61435;3.828731;43.61435, 3.828731
285966;MEGA CGR;OCCITANIE;ROUTE DE PERPIGNAN;11262;Narbonne;56550.0;11;11502;Narbonne;56550.0;05-Unités urbaines de 20 000 à 100 000 hbts;9.0;1258.0;32.0;10571.0;148166.0;95690.0;54.839586163653465;De 100 à 150 000 entrées;SOCIETE NARBONNAISE DE SPECTACLES;LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;I;140.0;122.0;123.0;34.18680982448332;51.997858195877726;12.707574198214235;1.107757781424717;19.0;6.578398375566744;43.163076;2.984491;43.163076, 2.984491
290044;PATHE MASSENA;PROVENCE-ALPES-COTE D'AZUR;31 AVENUE JEAN MEDECIN;06088;Nice;343889.0;06;06701;Nice;955949.0;04-Unités urbaines de 100 000 hbts ou plus;7.0;1366.0;32.0;7140.0;112274.0;101738.0;10.356012502703022;De 100 à 150 000 entrées;PATHE NICE;PATHE GAUMONT;NON;NON;;FIXE;NON;C;143.0;124.0;109.0;59.304695721423215;28.743162146019586;11.032527801742527;0.9196143308146646;68.0;41.848140388134134;43.702059;7.266941;43.702059, 7.266941
306521;PATHE;PROVENCE-ALPES-COTE D'AZUR;CHEMIN DES  PENNES AUX PINS;13071;Les Pennes-Mirabeau;21702.0;13;00759;Marseille - Aix-en-Provence;1619129.0;04-Unités urbaines de 100 000 hbts ou plus;16.0;3507.0;32.0;16825.0;614903.0;409833.0;50.03745428015801;De 450 à 700 000 entrées;SOCIETE IMMOBILIERE DU PATHE PALACE;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;175.0;155.0;153.0;25.806030414869934;58.48887581338539;14.74960869902964;0.955485072715042;39.0;7.025071359744015;43.413496;5.356466;43.413496, 5.356466
307502;CASTILLET 1;OCCITANIE;1 BOULEVARD WILSON;66136;Perpignan;120606.0;66;66601;Perpignan;203988.0;04-Unités urbaines de 100 000 hbts ou plus;7.0;626.0;32.0;6658.0;70473.0;59047.0;19.35068674107067;De 50 à 80 000 entrées;SOCIETE NOUVELLE D  ENTREPRISE DE SPECTACLES;SNES (Font);OUI;A;RDJPPR;FIXE;NON;C;353.0;223.0;160.0;60.19481999088562;18.644614917210998;15.388120917514811;5.772444174388577;175.0;78.31915540027343;42.701362;2.894282;42.701362, 2.894282
307543;CINEMOVIDA MEGA CASTILLET;OCCITANIE;ZAC MAS BALANDE;66136;Perpignan;120606.0;66;66601;Perpignan;203988.0;04-Unités urbaines de 100 000 hbts ou plus;14.0;2609.0;32.0;13624.0;296118.0;179733.0;64.75438567208025;De 200 à 300 000 entrées;SOCIETE NOUVELLE D  ENTREPRISE DE SPECTACLES;SNES (Font);NON;NON;;FIXE;OUI;C;177.0;151.0;152.0;29.654250278274596;54.15757751196667;15.329053246077448;0.8591189636812886;32.0;6.821949059380179;42.663168;2.880281;42.663168, 2.880281
310645;FOYER JEUNESSE ET CULTURE;PROVENCE-ALPES-COTE D'AZUR;FOYER JEUNESSE;83091;Pierrefeu-du-Var;6169.0;83;83201;Pierrefeu-du-Var;6169.0;06-autres communes et unités urbaines;1.0;100.0;29.0;194.0;4133.0;4077.0;1.3735589894530291;De 2 à 5 000 entrées;LE CINEMA DU SOLEIL;VEO (Baron);OUI;E;;ITINERANT;NON;I;66.0;51.0;9.0;53.862660944206006;32.00490496627836;13.917841814837523;0.2145922746781116;18.0;12.814224402207236;43.22419;6.144814;43.22419, 6.144814
326263;THEATRE DE PROPRIANO;CORSE;PARC DES SPORTS SAN GUISEPPE;2A249;Propriano;3746.0;2A;2A104;Propriano;4573.0;06-autres communes et unités urbaines;1.0;400.0;28.0;180.0;3509.0;2871.0;22.22222222222222;De 2 à 5 000 entrées;THEATRE DE PROPRIANO VITA E CULTURA;MC4 (Gardebosc);NON;NON;;FIXE;NON;C;70.0;64.0;2.0;35.30655391120507;48.32376925400182;16.369676834793115;0.0;11.0;11.295681063122924;41.671492;8.91212;41.671492, 8.91212
326741;EXCELSIOR;CORSE;ABBAZIA;2B251;Prunelli-di-Fiumorbo;3703.0;2B;2B101;Prunelli-di-Fiumorbo;3703.0;06-autres communes et unités urbaines;1.0;200.0;21.0;83.0;2046.0;1469.0;39.2784206943499;De 2 à 5 000 entrées;BOUIS ANGELE JEANNE (NÉE DELFINO);;NON;NON;;FIXE;NON;I;39.0;28.0;0.0;69.48694869486948;17.01170117011701;13.501350135013501;0.0;14.0;40.324032403240324;42.003231;9.362695;42.003231, 9.362695
329941;LE FAMILIA;OCCITANIE;58 RUE VAYSSE BARTHELEMY;11304;Quillan;3346.0;11;11109;Quillan;3658.0;06-autres communes et unités urbaines;1.0;210.0;32.0;251.0;3569.0;2277.0;56.74132630654369;De 2 à 5 000 entrées;CINEM AUDE 2000 VILLATGE AL PAIS;;OUI;E;PR;FIXE;NON;C;154.0;118.0;4.0;53.85370643102602;29.062346588119787;14.776632302405499;2.3073146784486993;65.0;36.08247422680412;42.875502;2.184954;42.875502, 2.184954
333600;SALLE POLYVALENTE;PROVENCE-ALPES-COTE D'AZUR;COUR DE L'ECOLE PRIMAIRE;83102;Régusse;2640.0;83;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;200.0;8.0;12.0;418.0;763.0;-45.21625163826999;Moins de 2000 entrées;LE CINEMA DU SOLEIL;VEO (Baron);NON;NON;;ITINERANT;NON;R;7.0;7.0;1.0;37.79904306220095;56.9377990430622;5.263157894736842;0.0;0.0;0.0;43.657393;6.130635;43.657393, 6.130635
338342;CINEMA DE LA FORET BLANCHE;PROVENCE-ALPES-COTE D'AZUR;STATION DE RISOUL 1850;05119;Risoul;665.0;05;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;2.0;308.0;12.0;357.0;4940.0;6523.0;-24.267974858194084;De 2 à 5 000 entrées;CINE GUIL;;NON;NON;;FIXE;NON;R;35.0;34.0;8.0;27.373612823674478;60.480887792848335;11.755034936292642;0.3904644471845458;7.0;3.2264693793670363;44.647615;6.629737;44.647615, 6.629737
338590;MEGA CGR;OCCITANIE;C.C ROUSSILLON NORD LITTORAL;66164;Rivesaltes;8900.0;66;66601;Perpignan;203988.0;04-Unités urbaines de 100 000 hbts ou plus;12.0;2082.0;32.0;14170.0;133969.0;86345.0;55.155480919566855;De 100 à 150 000 entrées;RIVEMOND;LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;B;159.0;141.0;143.0;29.50166266041025;54.79099629069294;14.255105097033322;1.4522359518634853;23.0;5.141575725925983;42.765685;2.868611;42.765685, 2.868611
363131;LES CORBIERES;OCCITANIE;PLACE DE LA LIBERATION;11379;Sigean;5627.0;11;11201;Sigean;5627.0;06-autres communes et unités urbaines;1.0;206.0;30.0;367.0;5069.0;3711.0;36.59390999730531;De 5 à 10 000 entrées;MAISON DES JEUNES ET DES LOISIRS DE SIGEAN;;NON;NON;;FIXE;NON;I;51.0;47.0;0.0;57.817031373582914;31.87450566833641;10.308462958080675;0.0;9.0;12.07487476931189;43.028712;2.979248;43.028712, 2.979248
365434;LE VENISE;OCCITANIE;5 RUE COMPANE;30321;Sommières;5034.0;30;30208;Sommières;7962.0;06-autres communes et unités urbaines;3.0;296.0;32.0;2112.0;28156.0;20300.0;38.69950738916256;De 20 à 30 000 entrées;CINEMA LE VENISE;Miquelis;OUI;E;;FIXE;NON;C;114.0;104.0;61.0;50.42341127098321;38.684052757793765;10.274280575539569;0.6182553956834532;41.0;21.60896282973621;43.782561;4.087698;43.782561, 4.087698
407321;MORIANINCU;CORSE;SANTA LUCIA DI MORIANI;2B313;San-Nicolao;2053.0;2B;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;260.0;9.0;60.0;2573.0;2042.0;26.003917727717923;De 2 à 5 000 entrées;SOC VIALE ET D ORTA;;NON;NON;;FIXE;NON;R;38.0;35.0;1.0;37.976716178241674;45.72460859092734;16.29867523083099;0.0;5.0;5.5800883179446;42.366924;9.53137;42.366924, 9.53137
409142;SALLE JACQUES BREL;OCCITANIE;2 AVENUE MAS SALAT;34281;Saint-Pargoire;2330.0;34;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;98.0;16.0;73.0;2066.0;1391.0;48.52624011502516;De 2 à 5 000 entrées;OFFICE CULTUREL CLERMONTAIS;;NON;NON;;ITINERANT;NON;R;39.0;30.0;0.0;39.83673469387755;35.673469387755105;22.775510204081634;1.7142857142857144;10.0;31.673469387755105;43.528827;3.517645;43.528827, 3.517645
409463;FOYER RURAL;OCCITANIE;RUE GEORGES PEZIERES;66187;Saint-Paul-de-Fenouillet;1818.0;66;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;172.0;30.0;102.0;1348.0;1673.0;-19.426180514046624;Moins de 2000 entrées;CINEMAGINAIRE;Arnauld;OUI;E;;FIXE;NON;R;83.0;74.0;13.0;64.8862512363996;25.024727992087044;9.000989119683481;1.0880316518298714;35.0;16.81503461918892;42.811446;2.505248;42.811446, 2.505248
412415;CINE STAR;OCCITANIE;PLACE DU FOIRAIL;34284;Saint-Pons-de-Thomières;2018.0;34;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;155.0;29.0;637.0;3702.0;2515.0;47.19681908548708;De 2 à 5 000 entrées;BRIQUE BERNARD;;OUI;E;;FIXE;NON;R;93.0;82.0;7.0;51.6100957354221;30.780388743835218;17.609515520742676;0.0;26.0;19.872352770525094;43.48939;2.758039;43.48939, 2.758039
430923;RESEAU SUD LUBERON;PROVENCE-ALPES-COTE D'AZUR;43 BOULEVARD DE VERDUN;84133;La Tour-d'Aigues;4471.0;84;84108;La Tour-d'Aigues;4471.0;06-autres communes et unités urbaines;1.0;119.0;28.0;118.0;3864.0;2799.0;38.049303322615216;De 2 à 5 000 entrées;BASILIC DIFFUSION;;OUI;E;;ITINERANT;NON;I;49.0;29.0;0.0;84.47809626825311;9.194159004867496;5.516495402920498;0.8112493239588967;17.0;28.393726338561386;43.726077;5.547136;43.726077, 5.547136
701401;LA TANIERE;PROVENCE-ALPES-COTE D'AZUR;LES ARCADES;05139;Dévoluy;968.0;05;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;89.0;9.0;54.0;415.0;1104.0;-62.40942028985508;Moins de 2000 entrées;CINEODE;CINEODE (Défossé);NON;NON;;FIXE;NON;R;20.0;20.0;2.0;31.32530120481928;57.10843373493976;11.566265060240964;0.0;0.0;0.0;44.72169;5.924351;44.72169, 5.924351
720261;CINEMA LA CASCADE;PROVENCE-ALPES-COTE D'AZUR;35 COURS DU 4 SEPTEMBRE;13056;Martigues;48935.0;13;00759;Marseille - Aix-en-Provence;1619129.0;04-Unités urbaines de 100 000 hbts ou plus;3.0;319.0;32.0;1542.0;17095.0;0.0;;De 10 à 20 000 entrées;ASSOCIATION CINEMA RENOIR;;OUI;C;RDJPPR;FIXE;NON;B;133.0;100.0;18.0;68.89999107859755;13.542688910696763;13.569453118030154;3.987866892675528;87.0;85.75252029619055;43.402696;5.054629;43.402696, 5.054629
722760;PATHE;PROVENCE-ALPES-COTE D'AZUR;300 AVENUE DE L'UNIVERSITE;83144;La Valette-du-Var;24054.0;83;00757;Toulon;588245.0;04-Unités urbaines de 100 000 hbts ou plus;16.0;3271.0;32.0;18010.0;541196.0;394222.0;37.28203905413701;De 450 à 700 000 entrées;PATHE LA VALETTE;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;169.0;148.0;150.0;29.798853326873203;54.782092669066685;14.524776665408442;0.8942773386516731;34.0;8.6644619594101;43.137099;6.003711;43.137099, 6.003711
723440;CINEPLANET;PROVENCE-ALPES-COTE D'AZUR;Place Morgan;13103;Salon-de-Provence;45986.0;13;13501;Salon-de-Provence;62726.0;05-Unités urbaines de 20 000 à 100 000 hbts;14.0;1978.0;31.0;13502.0;155086.0;0.0;;De 150 à 200 000 entrées;COMPAGNIE CINEMATOGRAPHIQUE SALONAISE;;OUI;D;RDJPPR;FIXE;OUI;C;251.0;172.0;147.0;36.98450298239105;48.357544450469476;12.668740546248467;1.9892120208910073;59.0;14.179913810325637;43.638856;5.094533;43.638856, 5.094533
725120;MEGARAMA;PROVENCE-ALPES-COTE D'AZUR;Angle Avenue François Mitterrand et Rue de Roquebillière;06088;Nice;343889.0;06;06701;Nice;955949.0;04-Unités urbaines de 100 000 hbts ou plus;10.0;1515.0;3.0;840.0;7255.0;0.0;;De 5 à 10 000 entrées;AGORA CINEMAS;AGORA;NON;NON;;FIXE;OUI;C;23.0;23.0;16.0;13.659545141281876;72.87388008270158;13.466574776016541;0.0;6.0;5.320468642315644;43.709927;7.288104;43.709927, 7.288104
56558;CENTRE CULTUREL CLAUDE VIGEE;GRAND EST;31, RUE DE VIRE;67046;Bischwiller;12750.0;67;67501;Haguenau;60433.0;05-Unités urbaines de 20 000 à 100 000 hbts;1.0;214.0;26.0;100.0;4640.0;2352.0;97.27891156462584;De 2 à 5 000 entrées;ASS GESTION MAISON DES ASSOCIATIONS ET CULTURE DE BISCHWILLER;;NON;NON;;FIXE;NON;B;62.0;40.0;0.0;56.79702048417133;20.01862197392924;15.735567970204842;7.4487895716946;31.0;78.58472998137802;48.766357;7.85143;48.766357, 7.85143
248151;MARLY-MAGES;GRAND EST;1, RUE DE METZ;57447;Marly;10391.0;57;57701;Metz;290177.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;146.0;32.0;404.0;10291.0;9386.0;9.642020029831665;De 10 à 20 000 entrées;MARLY SCOPE CINEMA;;OUI;C;;FIXE;NON;B;129.0;102.0;12.0;62.996861924686186;19.913702928870293;13.454497907949792;3.634937238493724;54.0;34.636506276150634;49.06744;6.148929;49.06744, 6.148929
282583;STUDIO BEL AIR;GRAND EST;31 RUE FENELON;68224;Mulhouse;110174.0;68;68701;Mulhouse;250499.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;126.0;32.0;998.0;14267.0;14071.0;1.3929358254566129;De 10 à 20 000 entrées;CINEMA BEL AIR DE MULHOUSE;;OUI;A;RDJPPR;FIXE;NON;C;130.0;79.0;33.0;52.32441889527618;12.596850787303174;19.157710572356912;15.921019745063733;71.0;93.06423394151462;47.733763;7.30706;47.733763, 7.30706
282651;LE PALACE;GRAND EST;BOULEVARD DE COLMAR;68224;Mulhouse;110174.0;68;68701;Mulhouse;250499.0;04-Unités urbaines de 100 000 hbts ou plus;8.0;854.0;32.0;8692.0;54759.0;37678.0;45.33414724773077;De 50 à 80 000 entrées;LES ECRANS DE MULHOUSE;UGC;NON;NON;;FIXE;OUI;C;187.0;146.0;143.0;50.448192967444896;36.24455038096402;12.27437558570672;1.0328810658843663;76.0;39.95436580695107;47.755602;7.334726;47.755602, 7.334726
295493;SALLE ADALRIC;GRAND EST;RUE ATHIC;67348;Obernai;11799.0;67;67303;Obernai;13289.0;06-autres communes et unités urbaines;1.0;173.0;32.0;354.0;5131.0;5067.0;1.263074797710677;De 5 à 10 000 entrées;ASSOCIATION CULTURELLE D'OBERNAI - ESPACE ATHIC;;OUI;E;JPPR;FIXE;NON;C;136.0;104.0;0.0;63.22448979591837;29.306122448979593;5.755102040816327;1.7142857142857144;49.0;44.57142857142857;48.462351;7.479092;48.462351, 7.479092
336732;REX;GRAND EST;17, RUE DE LA SYNAGOGUE;68269;Ribeauvillé;4867.0;68;68124;Ribeauvillé;4867.0;06-autres communes et unités urbaines;1.0;190.0;32.0;205.0;4525.0;4048.0;11.783596837944664;De 2 à 5 000 entrées;SOCIETE CINOR;;OUI;E;;FIXE;NON;I;117.0;94.0;0.0;54.13343002175489;27.918781725888326;14.974619289340103;2.973168963016679;44.0;36.51196519216824;48.194474;7.323025;48.194474, 7.323025
353161;CINE SAR;GRAND EST;37  AV POINCARE;57630;Sarrebourg;12645.0;57;57302;Sarrebourg;16303.0;06-autres communes et unités urbaines;5.0;853.0;32.0;3466.0;63617.0;48784.0;30.40546080682191;De 50 à 80 000 entrées;ASSOCIATION LE LORRAIN;;OUI;E;RDJP;FIXE;NON;C;140.0;115.0;98.0;39.43087408586637;45.48364094655324;14.014228147853341;1.0712568197270451;32.0;4.593469644959621;48.736261;7.05462;48.736261, 7.05462
356024;LE CUBIC;GRAND EST;133, GRAND'RUE;67437;Saverne;11594.0;67;67307;Saverne;19194.0;06-autres communes et unités urbaines;2.0;411.0;32.0;1471.0;28447.0;18018.0;57.88100788100788;De 20 à 30 000 entrées;SAVERNE CULTURES ET LOISIRS;;OUI;E;JP;FIXE;NON;C;157.0;119.0;68.0;40.37540882589942;46.24354173579182;12.992368583210883;0.38868085509788125;41.0;13.290989240176328;48.739119;7.36694;48.739119, 7.36694
367453;LA SALINE;GRAND EST;PLACE DU GÉNÉRAL DE GAULLE;67474;Soultz-sous-Forêts;3221.0;67;67115;Soultz-sous-Forêts;3221.0;06-autres communes et unités urbaines;1.0;225.0;22.0;52.0;2587.0;790.0;227.46835443037975;De 2 à 5 000 entrées;COMMUNE DE SOULTZ SOUS FORETS;;NON;NON;;FIXE;NON;I;28.0;17.0;0.0;33.03437967115097;57.997010463378174;8.968609865470851;0.0;1.0;3.0642750373692076;48.935358;7.883424;48.935358, 7.883424
368801;LE STAR;GRAND EST;27/31 RUE DU JEU DES ENFANTS;67482;Strasbourg;287532.0;67;67701;Strasbourg (partie française);478688.0;04-Unités urbaines de 100 000 hbts ou plus;5.0;529.0;32.0;5834.0;78467.0;66002.0;18.885791339656375;De 50 à 80 000 entrées;LE CINEMATOGRAPHE;;OUI;A;RDJPPR;FIXE;NON;C;265.0;150.0;108.0;62.981716910501476;9.060166012622746;15.196122755303183;12.761994321572597;142.0;98.46646291842234;48.583754;7.742752;48.583754, 7.742752
724960;KINEPOLIS WAVES;GRAND EST;Chemin de Pie Grièche Cc Waves - Actisud;57487;Moulins-lès-Metz;5077.0;57;57701;Metz;290177.0;04-Unités urbaines de 100 000 hbts ou plus;6.0;882.0;32.0;5427.0;90698.0;0.0;;De 80 à 100 000 entrées;EDEN PANORAMA;KINEPOLIS (Duquenne);NON;NON;;FIXE;NON;B;82.0;72.0;70.0;28.44177034468693;54.2819588913817;15.910893557232534;1.3653772066988465;4.0;3.9703582840437823;49.103472;6.103766;49.103472, 6.103766
58272;CINE VILAR;GRAND EST;RUE ST EPVRE;54079;Blénod-lès-Pont-à-Mousson;4644.0;54;54404;Pont-à-Mousson;24139.0;05-Unités urbaines de 20 000 à 100 000 hbts;1.0;218.0;15.0;90.0;1832.0;1698.0;7.891637220259129;Moins de 2000 entrées;LE PETIT LORRAIN;;OUI;D;;FIXE;NON;B;43.0;38.0;1.0;47.39382239382239;7.5289575289575295;32.818532818532816;12.258687258687258;22.0;41.891891891891895;48.883026;6.051403;48.883026, 6.051403
120071;CASINO;GRAND EST;PARC THERMAL;88114;Contrexéville;3415.0;88;88109;Contrexéville;3415.0;06-autres communes et unités urbaines;1.0;250.0;32.0;205.0;842.0;546.0;54.21245421245421;Moins de 2000 entrées;SOCIETE D EXPLOITATION DU CASINO ET HOTELS DE CONTREXEVILLE;;NON;NON;;FIXE;NON;I;65.0;58.0;2.0;74.45442875481386;17.715019255455715;7.830551989730424;0.0;15.0;18.10012836970475;48.187388;5.923709;48.187388, 5.923709
133621;LE FOYER;BOURGOGNE / FRANCHE-COMTE;RUE ALFRED DORNIER;70198;Dampierre-sur-Salon;1277.0;70;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;168.0;17.0;86.0;2907.0;2495.0;16.51302605210421;De 2 à 5 000 entrées;ASS FAMILLES CANTON DAMPIERRE;;NON;NON;;FIXE;NON;R;39.0;36.0;0.0;57.231404958677686;30.206611570247933;12.561983471074381;0.0;8.0;8.760330578512397;47.553711;5.676507;47.553711, 5.676507
175924;CINEMA MCL SLE ANDRE BOURVIL;GRAND EST;1 BD DE ST DIE;88196;Gérardmer;8426.0;88;88301;Gérardmer;9998.0;06-autres communes et unités urbaines;1.0;211.0;32.0;570.0;10619.0;10294.0;3.157178939187876;De 10 à 20 000 entrées;MAISON DE LA CULTURE ET DES LOISIRS DE GERARDMER;;OUI;E;RDJP;FIXE;NON;C;98.0;72.0;5.0;65.28720410528058;11.00811123986095;21.668597914252608;2.0360867406058603;56.0;67.9523257738785;48.071742;6.881569;48.071742, 6.881569
184581;CINEMAVIA;BOURGOGNE / FRANCHE-COMTE;3 QUAI MAVIA;70279;Gray;5965.0;70;70301;Gray;10015.0;06-autres communes et unités urbaines;2.0;252.0;32.0;1083.0;22983.0;13615.0;68.80646345941976;De 20 à 30 000 entrées;COMMUNAUTE DE COMMUNES DU VAL DE GRAY;;OUI;E;JPPR;FIXE;NON;C;109.0;81.0;29.0;46.041723110268215;39.1926307233812;13.508534272554861;1.2571118937957193;31.0;16.960173394743972;47.448741;5.587904;47.448741, 5.587904
204111;FOYER RURAL;GRAND EST;FOYER RURAL;54276;Jeandelaincourt;810.0;54;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;100.0;12.0;42.0;1245.0;1865.0;-33.24396782841823;Moins de 2000 entrées;FEDERATION DEPARTEMENTALE DES FOYERS RURAUX DE MOSELLE;;NON;NON;;ITINERANT;NON;R;12.0;8.0;0.0;91.35802469135803;8.641975308641975;0.0;0.0;6.0;69.1358024691358;48.842059;6.241568;48.842059, 6.241568
232454;UTOPOLIS LONGWY;GRAND EST;AVENUE DE SAINTIGNON;54323;Longwy;15003.0;54;54405;Longwy (partie française);47875.0;05-Unités urbaines de 20 000 à 100 000 hbts;7.0;1330.0;32.0;6489.0;82881.0;59732.0;38.754771311859635;De 80 à 100 000 entrées;UTOPOLIS LONGWY;KINEPOLIS (Duquenne);OUI;D;JPPR;FIXE;NON;C;163.0;120.0;87.0;28.861745535477716;55.27793969582958;14.244078215250914;1.616236553441789;47.0;6.637168141592921;49.518361;5.770719;49.518361, 5.770719
236594;CINE LUN;GRAND EST;39 RUE DE LA REPUBLIQUE;54329;Lunéville;18371.0;54;54403;Lunéville;22107.0;05-Unités urbaines de 20 000 à 100 000 hbts;4.0;551.0;32.0;3238.0;48471.0;34886.0;38.94112251332913;De 40 à 50 000 entrées;SPL CINELUN';;OUI;D;;FIXE;NON;C;130.0;118.0;78.0;44.373537075475866;44.71801439738551;10.102459921388508;0.8059886057501214;36.0;5.021419423221304;48.593047;6.489720;48.593047, 6.48972
