Appellation officielle,Dénomination principale,Secteur Public/Privé,Code postal,lat,lon
Ecole maternelle Dolus d'Oléron,ECOLE MATERNELLE PUBLIQUE,Public,17550,45.91266271224699,-1.2588004654437766
Ecole élémentaire Le Gua,ECOLE ELEMENTAIRE PUBLIQUE,Public,17600,45.727025057715316,-0.9467693591175944
Ecole élémentaire Louis Gaucher Ste Marie de Ré,ECOLE ELEMENTAIRE PUBLIQUE,Public,17740,46.156169121139236,-1.3224794304504315
Collège de L'Ouche des Carmes,COLLEGE,Public,17470,46.02338282302833,-0.351499815862386
Section d'enseignement général et professionnel adapté du Collège Edgar Quinet,SEGPA,Public,17107,45.73655945170684,-0.6524806588565427
Ecole maternelle La Ruche Jonzac,ECOLE MATERNELLE PUBLIQUE,Public,17500,45.44772572602096,-0.43460952067283914
Ecole maternelle St Xandre,ECOLE MATERNELLE PUBLIQUE,Public,17138,46.20227164586509,-1.10259949857065
Ecole maternelle Champagne,ECOLE MATERNELLE PUBLIQUE,Public,17620,45.83045470742088,-0.9112895363133027
Maison Familiale Rurale de Cravans,MAISON FAMILIALE RURALE,Privé,17260,45.60127368476103,-0.7108904757942606
Ecole primaire St Denis d'Oléron,ECOLE PRIMAIRE PUBLIQUE,Public,17650,46.03350474607183,-1.377790538373978
Ecole maternelle Charles Perrault Surgères,ECOLE MATERNELLE PUBLIQUE,Public,17700,46.103751184750514,-0.749459447583445
Ecole maternelle la rose l'Houmeau,ECOLE MATERNELLE PUBLIQUE,Public,17137,46.19516146749539,-1.184120130517381
Maison Familiale Rurale de Pont-l'Abbé,MAISON FAMILIALE RURALE,Privé,17250,45.828973392021915,-0.8755895577540483
Collège privé La Salle Saint Louis,COLLEGE PRIVE,Privé,17250,45.82978246495338,-0.8704296763424069
Section d'enseignement professionnel du Lycée Jean Hyppolite,SECTION ENSEIGNT PROFESSIONNEL,Public,17502,45.441544358244826,-0.4324374334047962
Section d'enseignement général et professionnel adapté du Collège Samuel Dumenieu,SEGPA,Public,17130,45.28667272730906,-0.3983195606660706
Maison Familiale Rurale de la Saintonge et de l'Aunis - Saint-Genis-de-Saintonge,MAISON FAMILIALE RURALE,Privé,17240,45.483115028483176,-0.5674296309771879
Ecole maternelle les trois prés Ste Soulle,ECOLE MATERNELLE PUBLIQUE,Public,17220,46.18828382442341,-1.0122204123339333
Collège Privé Ecole démocratique Respire,ECOLE SECONDAIRE PRIVEE,Privé,17220,46.12794469344673,-1.0065504686866344
Collège Notre école alternative de Loire les Marais,COLLEGE,Privé,17870,45.99310474260349,-0.9308650112302517
Cours Saint-Joseph,ECOLE ELEMENTAIRE PRIVEE,Privé,17100,45.71657180965921,-0.6804452557745041
Ecole maternelle Vallet Montendre,ECOLE MATERNELLE PUBLIQUE,Public,17130,45.29758045518425,-0.36049019792705994
Ecole primaire privée Sainte Eustelle,ECOLE PRIMAIRE PRIVEE,Privé,17500,45.38823334008125,-0.3983485175178505
Lycée professionnel agricole de Saint-Germain,LYCEE PROFESSIONNEL AGRICOLE,Public,17500,45.44974094840323,-0.46002726834543944
Lycée d'enseignement général et technologique Cordouan - Lycée des métiers du tourisme,LGT LYCEE DES METIERS,Public,17201,45.620498689740415,-1.004709413065221
Collège Aliénor d'Aquitaine,COLLEGE,Public,17480,45.88492371687665,-1.193370248566259
Collège Didier Daurat,COLLEGE,Public,17150,45.369948287877094,-0.5712378565831918
Collège Fontbruant,COLLEGE,Public,17250,45.82101876588867,-0.7738993666725889
Collège Robert Cellerier,COLLEGE,Public,17350,45.87637770214706,-0.6752733695212816
Collège Agrippa d'Aubigné,COLLEGE,Public,17100,45.74898401376827,-0.6129100440278527
Collège Missy,COLLEGE,Public,17028,46.161247848130444,-1.172669427394137
Collège René Caillié,COLLEGE,Public,17107,45.749267034344804,-0.633549502603866
Ecole primaire Asnières la Giraud,ECOLE PRIMAIRE PUBLIQUE,Public,17400,45.89089926785884,-0.5218603887755869
Ecole élémentaire La Vergne,ECOLE ELEMENTAIRE PUBLIQUE,Public,17400,45.96296419959001,-0.5626105366261432
Ecole primaire Sonnac,ECOLE PRIMAIRE PUBLIQUE,Public,17160,45.84019923420192,-0.2716595627672285
Ecole primaire Villeneuve la Comtesse,ECOLE PRIMAIRE PUBLIQUE,Public,17330,46.09980699863914,-0.5012100456515334
Ecole primaire François Rabelais Taillebourg,ECOLE PRIMAIRE PUBLIQUE,Public,17350,45.83450206419289,-0.6464404784279897
Ecole primaire Les Nouillers,ECOLE PRIMAIRE PUBLIQUE,Public,17380,45.93217833113034,-0.6640598019981593
Ecole primaire Ballans,ECOLE PRIMAIRE PUBLIQUE,Public,17160,45.81304235510634,-0.21948012729427213
Ecole maternelle Courcerac,ECOLE MATERNELLE PUBLIQUE,Public,17160,45.84235000224669,-0.36252016677731747
Ecole maternelle Neuvicq le Château,ECOLE MATERNELLE PUBLIQUE,Public,17490,45.80250917736978,-0.16742980561366685
Ecole maternelle Montpellier de Médillan,ECOLE MATERNELLE PUBLIQUE,Public,17260,45.634750921170145,-0.746239480001958
Ecole primaire Gustave Courbet Bussac sur Charente,ECOLE PRIMAIRE PUBLIQUE,Public,17100,45.78917002668026,-0.6362997329095234
Ecole élémentaire La Chapelle des Pots,ECOLE ELEMENTAIRE PUBLIQUE,Public,17100,45.758951363009,-0.5401101695663886
Ecole élémentaire Le Douhet,ECOLE ELEMENTAIRE PUBLIQUE,Public,17100,45.81899975974616,-0.5694101300563915
Ecole élémentaire Fontcouverte,ECOLE ELEMENTAIRE PUBLIQUE,Public,17100,45.77071824113093,-0.5911606497029379
Ecole primaire Ecurat,ECOLE PRIMAIRE PUBLIQUE,Public,17810,45.78235831260162,-0.6754100477590839
Ecole élémentaire Lemercier Saintes,ECOLE ELEMENTAIRE PUBLIQUE,Public,17100,45.74630816433088,-0.6191598131741728
Collège Jean Hay,COLLEGE,Public,17320,45.82753206063742,-1.1059466556838236
Ecole maternelle Les Lucioles Marans,ECOLE MATERNELLE PUBLIQUE,Public,17230,46.30839098788127,-0.9960396573652142
Ecole maternelle Puilboreau,ECOLE MATERNELLE PUBLIQUE,Public,17138,46.18580734330651,-1.1174805669303867
Ecole maternelle Anatole France Rochefort,ECOLE MATERNELLE PUBLIQUE,Public,17300,45.93994570859882,-0.9757193740440123
Ecole maternelle Edouard Herriot Rochefort,ECOLE MATERNELLE PUBLIQUE,Public,17300,45.933218896898666,-0.9655693953431962
Ecole maternelle Paul Doumer La Rochelle,ECOLE MATERNELLE PUBLIQUE,Public,17000,46.163267976186404,-1.1401497558827525
Ecole maternelle Claude Nicolas La Rochelle,ECOLE MATERNELLE PUBLIQUE,Public,17000,46.16225036095129,-1.2117005065080542
Ecole maternelle Rey La Rochelle,ECOLE MATERNELLE PUBLIQUE,Public,17000,46.15797203821814,-1.1478105807465324
Ecole maternelle Raymond Bouchet la Rochelle,ECOLE MATERNELLE PUBLIQUE,Public,17000,46.147683967707444,-1.1452004390390345
Ecole maternelle Louis Bouchet Royan,ECOLE MATERNELLE PUBLIQUE,Public,17200,45.62437772886474,-1.0342895953535256
Ecole maternelle Jean Papeau Royan,ECOLE MATERNELLE PUBLIQUE,Public,17200,45.64427118310784,-1.033630422555512
Ecole maternelle Régnault St Jean d'Angély,ECOLE MATERNELLE PUBLIQUE,Public,17400,45.942788155277604,-0.5239305412311296
Ecole primaire du Nouveau Monde St Médard d'Aunis,ECOLE PRIMAIRE PUBLIQUE,Public,17220,46.15768867777612,-0.9703499613264328
Ecole primaire Jean Jaurès St Pierre d'Oléron,ECOLE PRIMAIRE PUBLIQUE,Public,17310,45.91978829803962,-1.3297602127702004
Ecole élémentaire St Rogatien,ECOLE ELEMENTAIRE PUBLIQUE,Public,17220,46.15041003017265,-1.0703205776029616
Ecole primaire St Romain de Benet,ECOLE PRIMAIRE PUBLIQUE,Public,17600,45.69030979414761,-0.8480900348238712
Ecole maternelle la Flotte,ECOLE MATERNELLE PUBLIQUE,Public,17630,46.18990437647793,-1.3281796610479586
Ecole primaire Saint Dizant du Gua,ECOLE PRIMAIRE PUBLIQUE,Public,17240,45.432315289562695,-0.7057605626661589
Ecole élémentaire St Genis de Saintonge,ECOLE ELEMENTAIRE PUBLIQUE,Public,17240,45.479046474327966,-0.5689504533484366
Ecole élémentaire St Georges Antignac,ECOLE ELEMENTAIRE PUBLIQUE,Public,17240,45.49362139942423,-0.5035899922459536
Ecole maternelle St Georges des Agouts,ECOLE MATERNELLE PUBLIQUE,Public,17150,45.37539438584407,-0.6462393993627923
Ecole élémentaire d'application Jean Bart La Rochelle,ECOLE ELEMENTAIRE D'APPLICATION,Public,17000,46.16674209173936,-1.1740701565450522
Ecole élémentaire Claude Nicolas La Rochelle,ECOLE ELEMENTAIRE PUBLIQUE,Public,17000,46.16220225941652,-1.2120004895358394
Ecole élémentaire Rouffignac,ECOLE ELEMENTAIRE PUBLIQUE,Public,17130,45.334153424654325,-0.4504495023093917
Ecole élémentaire Louis Bouchet Royan,ECOLE ELEMENTAIRE PUBLIQUE,Public,17200,45.624494867286984,-1.0338393775573584
Ecole primaire St Ciers du Taillon,ECOLE PRIMAIRE PUBLIQUE,Public,17240,45.42158349462782,-0.6386498750840158
Ecole primaire La Sablière La Tremblade,ECOLE PRIMAIRE,Public,17390,45.77202577237886,-1.1450204958871826
Ecole élémentaire La Vallée,ECOLE ELEMENTAIRE PUBLIQUE,Public,17250,45.89136136215923,-0.840030148687358
Ecole primaire La Devise,ECOLE PRIMAIRE PUBLIQUE,Public,17700,46.055211928307024,-0.7667879599137503
Ecole élémentaire Vanzac,ECOLE ELEMENTAIRE PUBLIQUE,Public,17500,45.35839347988334,-0.3046495972287656
Ecole élémentaire Paul Doumer La Rochelle,ECOLE ELEMENTAIRE PUBLIQUE,Public,17000,46.163267976186404,-1.1401497558827525
Ecole maternelle Puyravault,ECOLE MATERNELLE PUBLIQUE,Public,17700,46.13737106642131,-0.8148197995418053
Ecole primaire Réaux sur Trèfle,ECOLE PRIMAIRE PUBLIQUE,Public,17500,45.47764115382167,-0.37424002948238294
Ecole primaire Rivedoux,ECOLE PRIMAIRE PUBLIQUE,Public,17940,46.15943119502238,-1.2733598813410891
Ecole élémentaire Samuel de Champlain Rochefort,ECOLE ELEMENTAIRE PUBLIQUE,Public,17300,45.94079880163935,-0.9697095126362224
Ecole primaire Simone Veil Ste Soulle,ECOLE PRIMAIRE PUBLIQUE,Public,17220,46.2017197887452,-1.0309296235982068
Ecole élémentaire St Sulpice d'Arnoult,ECOLE ELEMENTAIRE PUBLIQUE,Public,17250,45.80442199583197,-0.8478994478626356
Ecole primaire Denis Ricard St Sulpice de Royan,ECOLE PRIMAIRE PUBLIQUE,Public,17200,45.673399328669724,-1.0097603101240675
Ecole élémentaire St Thomas de Conac,ECOLE ELEMENTAIRE PUBLIQUE,Public,17150,45.388735837562606,-0.6876794075295188
Ecole primaire St Vivien,ECOLE PRIMAIRE PUBLIQUE,Public,17220,46.08063428510847,-1.0535002579360517
Ecole élémentaire Montguyon,ECOLE ELEMENTAIRE PUBLIQUE,Public,17270,45.21437124775962,-0.1863502934698335
Ecole primaire Mornac sur Seudre,ECOLE PRIMAIRE PUBLIQUE,Public,17113,45.708666437567956,-1.0293595069880916
Ecole élémentaire Neuillac,ECOLE ELEMENTAIRE PUBLIQUE,Public,17520,45.514126921305376,-0.39793985369806795
Ecole élémentaire Gabriel Chobelet Nieul sur Mer,ECOLE ELEMENTAIRE PUBLIQUE,Public,17137,46.20889931738892,-1.1616605439914143
Ecole primaire de Rompsay Périgny,ECOLE PRIMAIRE PUBLIQUE,Public,17180,46.168605179200824,-1.1126101848279693
Ecole primaire La Gripperie St Symphorien,ECOLE PRIMAIRE PUBLIQUE,Public,17620,45.8012429666043,-0.9514394650392815
Ecole primaire Le Gué d'Alleré,ECOLE PRIMAIRE PUBLIQUE,Public,17540,46.18661645008823,-0.8619996001503077
Ecole primaire La Laigne,ECOLE PRIMAIRE PUBLIQUE,Public,17170,46.214074679471416,-0.7591099534370733
Ecole primaire Les Mathes,ECOLE PRIMAIRE PUBLIQUE,Public,17570,45.71832340372627,-1.1479798490318605
Ecole maternelle Esnandes,ECOLE MATERNELLE PUBLIQUE,Public,17137,46.248453609330355,-1.1131668237680645
Ecole primaire Fontaines d'Ozillac,ECOLE PRIMAIRE PUBLIQUE,Public,17500,45.38503723395108,-0.3797994708052192
Ecole primaire Breuil la Réorte,ECOLE PRIMAIRE PUBLIQUE,Public,17700,46.05147120249011,-0.6899101671448579
Ecole maternelle Celles,ECOLE MATERNELLE PUBLIQUE,Public,17520,45.60514510096642,-0.3735606323827075
Ecole maternelle Allas Champagne,ECOLE MATERNELLE PUBLIQUE,Public,17500,45.47190987330513,-0.33449002813261897
Ecole primaire Chardes Montendre,ECOLE PRIMAIRE PUBLIQUE,Public,17130,45.283716697847645,-0.4097098882354153
Ecole élémentaire Charron,ECOLE ELEMENTAIRE PUBLIQUE,Public,17230,46.295614187313745,-1.105629554337913
Ecole primaire du marais Ciré d'Aunis,ECOLE PRIMAIRE PUBLIQUE,Public,17290,46.05586672368179,-0.933460510515436
Ecole maternelle Clam,ECOLE MATERNELLE PUBLIQUE,Public,17500,45.4903541555395,-0.4504196491172211
Ecole élémentaire Pierre Perret Clavette,ECOLE ELEMENTAIRE PUBLIQUE,Public,17220,46.139345129768415,-1.027490433581534
Ecole primaire Ardillières,ECOLE PRIMAIRE PUBLIQUE,Public,17290,46.056453121815785,-0.8952099043171385
Ecole primaire Arthenac,ECOLE PRIMAIRE PUBLIQUE,Public,17520,45.514610669511015,-0.31490948808536495
Ecole élémentaire La Petite Couture Aytré,ECOLE ELEMENTAIRE PUBLIQUE,Public,17440,46.13087877041732,-1.122469518979615
Ecole maternelle Josiane Baudet-Simmoneau Balanzac,ECOLE MATERNELLE PUBLIQUE,Public,17600,45.74176187691701,-0.836660580512071
Ecole élémentaire Bédenac,ECOLE ELEMENTAIRE PUBLIQUE,Public,17210,45.16603678327853,-0.299300504141384
Ecole primaire Boisredon,ECOLE PRIMAIRE PUBLIQUE,Public,17150,45.31519649923399,-0.5374894875341198
Ecole élémentaire Herriot Bourcefranc le Chapus,ECOLE ELEMENTAIRE PUBLIQUE,Public,17560,45.84729902416626,-1.146389506967497
Ecole maternelle Saint-Eutrope Saintes,ECOLE MATERNELLE PUBLIQUE,Public,17100,45.74341589316143,-0.6423701412395888
Collège Jean Guiton,COLLEGE,Public,17140,46.17214259080316,-1.1703902452632853
Collège Edouard Grimaux,COLLEGE,Public,17301,45.953369925708934,-0.9706693474619171
Section d'enseignement professionnel du Lycée professionnel Louis Audouin Dubreuil,SECTION ENSEIGNT PROFESSIONNEL,Public,17415,45.95141393327365,-0.5259146008130858
Ecole primaire privée Jeanne d'Arc,ECOLE PRIMAIRE PRIVEE,Privé,17600,45.672778459284956,-0.9283004028536207
Ecole primaire privée Marie-Eustelle,ECOLE PRIMAIRE PRIVEE,Privé,17100,45.745393086142435,-0.6231194737218876
Ecole primaire privée Sainte Marie de La Providence,ECOLE PRIMAIRE PRIVEE,Privé,17300,45.937256237162394,-0.9600166321895905
Ecole primaire privée Marie-Eustelle,ECOLE PRIMAIRE PRIVEE,Privé,17230,46.305727620320944,-0.9890200196776814
Ecole maternelle Semussac,ECOLE MATERNELLE PUBLIQUE,Public,17120,45.60000322789236,-0.9118400193169495
Ecole élémentaire Semussac,ECOLE ELEMENTAIRE PUBLIQUE,Public,17120,45.600229372631375,-0.9123106572477506
Ecole élémentaire Henri Seguin St Trojan les Bains,ECOLE ELEMENTAIRE PUBLIQUE,Public,17370,45.84035660794102,-1.210209786485728
Ecole élémentaire Paul Michaud Chatelaillon,ECOLE ELEMENTAIRE PUBLIQUE,Public,17340,46.082040128773286,-1.0857997358420661
Section d'enseignement général et professionnel adapté du Collège La Fayette,SEGPA,Public,17300,45.93008275850951,-0.9626197598846858
Ecole primaire Eric Tabarly St Just Luzac,ECOLE PRIMAIRE PUBLIQUE,Public,17320,45.802949653598446,-1.0405502531189172
Ecole primaire St Saturnin du Bois,ECOLE PRIMAIRE PUBLIQUE,Public,17700,46.1360046522943,-0.6721894545066681
Ecole maternelle La Gallissonnière Rochefort,ECOLE MATERNELLE PUBLIQUE,Public,17300,45.944724969858775,-0.9822373500983226
Ecole primaire Nieul le Virouil,ECOLE PRIMAIRE PUBLIQUE,Public,17150,45.408965935527334,-0.5307197254386491
Ecole élémentaire La Flotte,ECOLE ELEMENTAIRE PUBLIQUE,Public,17630,46.18948826781225,-1.3289700507107285
Collège Marc Chagall,COLLEGE,Public,17139,46.18809773260958,-1.0584498804874922
Collège André Malraux,COLLEGE,Public,17340,46.0792809644892,-1.0874498501793584
Section d'enseignement général et professionnel adapté du Collège Beauregard,SEGPA,Public,17028,46.17169770094814,-1.1334804687538187
Ecole maternelle Les Marronniers La Jarrie,ECOLE MATERNELLE PUBLIQUE,Public,17220,46.12653666794825,-1.0087104682390868
Ecole maternelle Périgny,ECOLE MATERNELLE PUBLIQUE,Public,17180,46.15635429705343,-1.0994294105966613
Maison Familiale Rurale de Saint-Germain,MAISON FAMILIALE RURALE,Privé,17700,46.07683745413823,-0.7959813061541089
Ecole maternelle Barthélémy Profit La Rochelle,ECOLE MATERNELLE PUBLIQUE,Public,17000,46.15439279700698,-1.131299966741578
Ecole maternelle Arc en Ciel Bussac Forêt,ECOLE MATERNELLE PUBLIQUE,Public,17210,45.21255342315471,-0.36862044070463423
Lycée général et technologique Saint-Exupéry,LYCEE GENERAL ET TECHNOLOGIQUE,Public,17028,46.15695241418322,-1.1816503041638526
Lycée professionnel maritime et aquacole,LYCEE PROFESSIONNEL,Public,17001,46.159013296763234,-1.1797299384809892
Lycée expérimental,ETABLISSEMENT EXPERIMENTAL,Public,17370,45.81658782110432,-1.2156395873573833
"Lycée professionnel de l'Atlantique - Lycée des métiers du bâtiment, de l'hôtellerie et des services",LP LYCEE DES METIERS,Public,17205,45.63467790001499,-1.019190594618579
Collège privé alternatif hors contrat La Passerelle,COLLEGE PRIVE ALTERNATIF,Privé,17810,45.73035091018503,-0.7190103049386473
Collège privé hors contrat Le Village,ECOLE SECONDAIRE PRIVEE,Privé,17110,45.61948331722687,-0.9664598913335418
L'Ecole Buissonnière,ECOLE MATERNELLE PRIVEE,Privé,17740,46.15888728377065,-1.3532065039125551
Ecole maternelle Ballon,ECOLE MATERNELLE PUBLIQUE,Public,17290,46.05973569449527,-0.9512878324180354
Ecole élémentaire de Pouillac,ECOLE ELEMENTAIRE PUBLIQUE,Public,17210,45.26921784398843,-0.25115013489045207
Ecole élémentaire privée hors contrat L'Envol,ECOLE ELEMENTAIRE PRIVEE HORS CONTRAT,Privé,17700,46.141222858415816,-0.6710578326528177
Collège privé hors contrat La Clé des Champs,COLLEGE PRIVE HORS CONTRAT,Privé,17380,43.1937191257739,5.591449640843978
Ecole Les ailes vertes,ECOLE ELEMENTAIRE PRIVEE LES AILES VERTES,Privé,17500,,
Section d'enseignement professionnel du LPO Léonce Vieljeux,SECTION ENSEIGNT PROFESSIONNEL,Public,17001,46.1775939773852,-1.1510104830182661
Collège Les Vieilles Vignes,COLLEGE,Public,17120,45.57840479188769,-0.8419793810505161
Collège Françoise Dolto,COLLEGE,Public,17220,46.13066346689099,-1.0043706304002418
Lycée polyvalent Emile Combes - Lycée des métiers de l'éco-construction et des services de l'environnement,LPO LYCEE DES METIERS,Public,17800,45.57870587963632,-0.5514301339465127
Lycée général et technologique Maurice Merleau-Ponty,LYCEE GENERAL ET TECHNOLOGIQUE,Public,17304,45.951150381572916,-0.9704303568465967
Lycée général et technologique René Josué Valin,LYCEE GENERAL ET TECHNOLOGIQUE,Public,17000,46.156063027127914,-1.13777998241965
Collège Beauregard,COLLEGE,Public,17028,46.17177428360659,-1.135339691302842
Lycée général et technologique Bellevue,LYCEE GENERAL ET TECHNOLOGIQUE,Public,17107,45.73700107131033,-0.6434894944373473
Collège Hélène de Fonsèque,COLLEGE,Public,17700,46.10899579921577,-0.7485695907294311
Lycée d'enseignement général et technologique agricole de Saintes-Georges-Desclaude,LEGT AGRICOLE,Public,17119,45.76048862916779,-0.6494705460984982
Collège privé Fénelon Notre-Dame,COLLEGE PRIVE,Privé,17005,46.1652442222621,-1.15031015056318
Collège privé Jeanne d'Arc,COLLEGE PRIVE,Privé,17100,45.74593508271696,-0.6358204443052957
Collège privé Notre-Dame de Nazareth,COLLEGE PRIVE,Privé,17120,45.58126542742407,-0.8361204663131805
Collège privé Sainte Marie de La Providence,COLLEGE PRIVE,Privé,17300,45.937256237162394,-0.9600166321895905
Collège privé Sainte Sophie,COLLEGE PRIVE,Privé,17400,45.94593087153771,-0.5246098112303262
Collège privé Jeanne d'Arc,COLLEGE PRIVE,Privé,17700,46.10477188501643,-0.7529701488957367
Collège Albert Camus,COLLEGE,Public,17001,46.14500827638482,-1.1408104661973943
Ecole élémentaire Léon Gambetta St Jean d'Angély,ECOLE ELEMENTAIRE PUBLIQUE,Public,17400,45.946188645484355,-0.5254494044658884
Ecole élémentaire Joseph Lair St Jean d'Angély,ECOLE ELEMENTAIRE PUBLIQUE,Public,17400,45.942174907114115,-0.5166998203834595
Ecole primaire Thors,ECOLE PRIMAIRE PUBLIQUE,Public,17160,45.83007585676496,-0.3112696217658787
Ecole élémentaire Tonnay Boutonne,ECOLE ELEMENTAIRE PUBLIQUE,Public,17380,45.96828108475089,-0.7144905391196483
Ecole primaire Bernay St Martin,ECOLE PRIMAIRE PUBLIQUE,Public,17330,46.063427644913624,-0.6236511827894876
Ecole élémentaire Aujac,ECOLE ELEMENTAIRE PUBLIQUE,Public,17770,45.84555360790722,-0.393750136184069
Ecole élémentaire Macqueville,ECOLE ELEMENTAIRE PUBLIQUE,Public,17490,45.79865222583212,-0.21394954976743744
Ecole élémentaire Mons,ECOLE ELEMENTAIRE PUBLIQUE,Public,17160,45.82026271188008,-0.3463202673938789
Ecole primaire Biron,ECOLE PRIMAIRE PUBLIQUE,Public,17800,45.56989207740409,-0.47950036195564394
Ecole élémentaire Echebrune,ECOLE ELEMENTAIRE PUBLIQUE,Public,17800,45.59311497764259,-0.46846047002736385
Ecole maternelle Fléac sur Seugne,ECOLE MATERNELLE PUBLIQUE,Public,17800,45.5331276089117,-0.5407200515625739
Ecole primaire Montils,ECOLE PRIMAIRE PUBLIQUE,Public,17800,45.6488421684806,-0.5024897482410924
Ecole primaire Pérignac,ECOLE PRIMAIRE PUBLIQUE,Public,17800,45.625271757371934,-0.4634493612416112
Ecole primaire Suzanne Chartier St Vaize,ECOLE PRIMAIRE PUBLIQUE,Public,17100,45.81960680502056,-0.6386100538529071
Ecole primaire Vénérand,ECOLE PRIMAIRE PUBLIQUE,Public,17100,45.793336629119935,-0.555279735423486
Ecole élémentaire La Jard,ECOLE ELEMENTAIRE PUBLIQUE,Public,17460,45.65441611862881,-0.5871003507383252
Ecole élémentaire Paul Bert Saintes,ECOLE ELEMENTAIRE PUBLIQUE,Public,17100,45.74402162846512,-0.6325401732683226
Ecole élémentaire Rioux,ECOLE ELEMENTAIRE PUBLIQUE,Public,17460,45.6307857133947,-0.7158999208694599
Ecole élémentaire lidonnaise St André de Lidon,ECOLE ELEMENTAIRE PUBLIQUE,Public,17260,45.599364221930216,-0.7478194353637062
Ecole maternelle Louise Miche Fouras,ECOLE MATERNELLE PUBLIQUE,Public,17450,45.9902728630728,-1.084590559512254
Ecole maternelle Le Parc Jonzac,ECOLE MATERNELLE PUBLIQUE,Public,17500,45.43974130211536,-0.4371578668295363
Ecole maternelle Matha,ECOLE MATERNELLE PUBLIQUE,Public,17160,45.8693849783947,-0.3120205571710847
Ecole maternelle Samuel de Champlain Rochefort,ECOLE MATERNELLE PUBLIQUE,Public,17300,45.940972824045446,-0.9695295021740475
Ecole maternelle Georges Guérineau Rochefort,ECOLE MATERNELLE PUBLIQUE,Public,17300,45.94978499507059,-0.9658906110689922
Ecole maternelle Saint-Exupéry Rochefort,ECOLE MATERNELLE PUBLIQUE,Public,17300,45.952067903249045,-0.9770100631664752
Ecole maternelle Emile Zola Rochefort,ECOLE MATERNELLE PUBLIQUE,Public,17300,45.93924848549901,-0.9643496238615784
Ecole maternelle Marie Pape-Carpantier La Rochelle,ECOLE MATERNELLE PUBLIQUE,Public,17000,46.17465014706183,-1.147299751784066
Ecole maternelle Boisseuil St Mard,ECOLE MATERNELLE PUBLIQUE,Public,17700,46.098242635349884,-0.6723481828487005
Ecole élémentaire St Martial sur Né,ECOLE ELEMENTAIRE PUBLIQUE,Public,17520,45.583552778097165,-0.36510941187462964
Ecole primaire St Nazaire sur Charente,ECOLE PRIMAIRE PUBLIQUE,Public,17780,45.9356023380735,-1.0510200345252523
Ecole primaire St Palais de Négrignac,ECOLE PRIMAIRE PUBLIQUE,Public,17210,45.267842172725494,-0.2183796955823559
Ecole élémentaire St Sauveur d'Aunis,ECOLE ELEMENTAIRE PUBLIQUE,Public,17540,46.218717263621826,-0.8851795438743899
Ecole maternelle Les Cèdres Aytré,ECOLE MATERNELLE PUBLIQUE,Public,17440,46.131040731366646,-1.1153497329091109
Ecole maternelle Jean Jaurès Bourcefranc le Chapus,ECOLE MATERNELLE PUBLIQUE,Public,17560,45.84769128008375,-1.1446706258985802
Ecole maternelle Etaules,ECOLE MATERNELLE PUBLIQUE,Public,17750,45.733388444809655,-1.101289517595202
Ecole élémentaire St Froult,ECOLE ELEMENTAIRE PUBLIQUE,Public,17780,45.9200984092873,-1.0586994292615017
Ecole élémentaire Jean Zay St Georges de Didonne,ECOLE PRIMAIRE,Public,17110,45.604205075203105,-0.9934103327273464
Ecole maternelle St Hilaire de Villefranche,ECOLE MATERNELLE PUBLIQUE,Public,17770,45.85237874697535,-0.528347084931191
Ecole élémentaire Les Grandes Varennes La Rochelle,ECOLE ELEMENTAIRE PUBLIQUE,Public,17000,46.17053620480175,-1.1799895698948386
Ecole élémentaire Raymond Bouchet La Rochelle,ECOLE ELEMENTAIRE PUBLIQUE,Public,17000,46.14826322431064,-1.1444995313733548
Ecole élémentaire Jean Ferrat St Aigulin,ECOLE ELEMENTAIRE PUBLIQUE,Public,17360,45.15989140330109,-0.017580211949760227
Ecole maternelle Vibrac,ECOLE MATERNELLE PUBLIQUE,Public,17130,45.35546613640481,-0.34057052886964306
Ecole élémentaire Bongraine La Rochelle,ECOLE ELEMENTAIRE PUBLIQUE,Public,17000,46.14185438555141,-1.1427776078281804
Ecole élémentaire Jack Proust Puilboreau,ECOLE ELEMENTAIRE PUBLIQUE,Public,17138,46.1847066839689,-1.1176704872715257
Ecole élémentaire Emile Zola Rochefort,ECOLE ELEMENTAIRE PUBLIQUE,Public,17300,45.93949008681309,-0.964170592059441
Ecole élémentaire Giraudet Ste Soulle,ECOLE ELEMENTAIRE PUBLIQUE,Public,17220,46.1877787101776,-1.0122003032593263
Ecole élémentaire Pommaux St Xandre,ECOLE ELEMENTAIRE PUBLIQUE,Public,17138,46.20793010261965,-1.114960291123588
Ecole primaire Soubise,ECOLE PRIMAIRE PUBLIQUE,Public,17780,45.92518490831974,-1.0095505404475045
Ecole primaire Soulignonne,ECOLE PRIMAIRE PUBLIQUE,Public,17250,45.77759814416287,-0.7869897531560546
Ecole élémentaire Jacques Baumont Montendre,ECOLE ELEMENTAIRE PUBLIQUE,Public,17130,45.284655100467475,-0.4080195013049954
